Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,TS%,3PM,DEFWS,USG%,PIE,MVP,Prior MVPs,DPOY
2010,92.1,Joakim Noah,CHI,1,48,82,36,11.7,10.4,2.2,1.0,1.5,1.9,57.9,0.0,139,16.3,12.8,0,0,0
2010,92.1,Jordan Crawford,WAS,13,42,82,17,11.7,2.5,2.8,0.9,0.1,2.0,45.6,0.8,0.03,25.8,7.8,0,0,0
2010,92.1,Ty Lawson,DEN,5,80,82,49,11.7,2.6,4.7,1.0,0.1,1.7,59.3,0.9,61,19.0,11.4,0,0,0
2010,92.1,Daniel Gibson,CLE,15,67,82,18,11.6,2.6,3.0,0.7,0.3,1.2,53.3,1.8,0.06,19.3,8.8,0,0,0
2010,92.1,George Hill,SAS,1,76,82,56,11.6,2.6,2.5,0.9,0.3,1.3,58.8,1.0,102,17.9,9.6,0,0,0
2010,92.1,Carlos Delfino,MIL,9,49,82,21,11.5,4.1,2.3,1.6,0.2,1.2,51.7,2.1,0.13,17.6,10.0,0,0,0
2010,92.1,Andrew Bynum,LAL,2,54,82,36,11.3,9.4,1.4,0.4,2.0,1.4,60.6,0.0,128,17.8,14.3,0,0,0
2010,92.1,Drew Gooden,MIL,9,35,82,14,11.3,6.8,1.3,0.6,0.5,1.3,48.7,0.1,95,24.5,11.6,0,0,0
2010,92.1,O.J. Mayo,MEM,7,71,82,37,11.3,2.4,2.0,1.0,0.4,1.4,49.9,1.4,0.08,20.8,7.6,0,0,0
2010,92.1,Boris Diaw,CHA,10,82,82,34,11.3,5.0,4.1,0.9,0.6,2.0,55.8,1.0,78,16.6,10.0,0,0,0
2010,92.1,Brandon Bass,ORL,4,76,82,49,11.2,5.6,0.8,0.4,0.7,1.3,57.1,0.0,127,19.8,11.5,0,0,0
2010,92.1,Ben Gordon,DET,11,82,82,30,11.2,2.4,2.1,0.6,0.2,1.7,54.8,1.3,39,20.6,7.5,0,0,0
2010,92.1,Mike Dunleavy,IND,8,61,82,28,11.2,4.5,1.7,0.7,0.5,1.1,59.3,1.7,114,16.6,10.7,0,0,0
2010,92.1,Linas Kleiza,TOR,14,39,82,12,11.2,4.5,1.0,0.5,0.2,1.7,50.2,1.0,51,21.2,6.6,0,0,0
2010,92.1,Charlie Villanueva,DET,11,76,82,27,11.1,3.9,0.6,0.6,0.6,0.9,55.3,1.6,32,22.9,9.9,0,0,0
2010,92.1,Trevor Ariza,NOH,7,75,82,43,11.0,5.4,2.2,1.6,0.4,1.6,48.7,1.1,0.10800000000000001,17.4,8.0,0,0,0
2010,92.1,Richard Jefferson,SAS,1,81,82,60,11.0,3.8,1.3,0.5,0.4,1.1,61.2,1.7,111,15.2,7.9,0,0,0
2010,92.1,Tyler Hansbrough,IND,8,70,82,34,11.0,5.2,0.6,0.5,0.2,1.1,52.9,0.0,0.059000000000000004,22.4,10.5,0,0,0
2010,92.1,Hedo Turkoglu,ORL,4,81,82,48,10.8,4.4,4.2,0.9,0.4,1.6,55.5,1.6,102,16.5,9.4,0,0,0
2010,92.1,Gilbert Arenas,ORL,4,70,82,35,10.8,2.7,3.9,1.1,0.3,2.5,47.1,1.4,87,24.2,7.5,0,0,0
2010,92.1,Aaron Brooks,PHX,10,59,82,26,10.7,1.3,3.9,0.6,0.1,1.7,48.9,1.2,0.009000000000000001,25.1,7.8,0,0,0
2010,92.1,Ryan Anderson,ORL,4,64,82,43,10.6,5.5,0.8,0.5,0.6,0.8,59.1,2.1,106,19.5,12.6,0,0,0
2010,92.1,Rajon Rondo,BOS,3,68,82,47,10.6,4.4,11.2,2.3,0.2,3.4,49.5,0.1,0.17300000000000001,17.9,13.1,0,0,0
2010,92.1,Jared Dudley,PHX,10,82,82,40,10.6,3.9,1.3,1.1,0.2,0.9,59.8,1.3,66,16.7,9.7,0,0,0
2010,92.1,Toney Douglas,NYK,6,81,82,41,10.6,3.0,3.0,1.1,0.0,1.1,53.4,1.8,75,19.4,9.9,0,0,0
2010,92.1,Al Harrington,DEN,5,73,82,45,10.5,4.5,1.4,0.5,0.1,1.5,52.7,1.6,57,21.9,7.8,0,0,0
2010,92.1,Jodie Meeks,PHI,7,74,82,40,10.5,2.3,1.1,0.9,0.1,0.8,60.0,1.9,98,15.2,7.7,0,0,0
2010,92.1,Marco Belinelli,NOH,7,80,82,44,10.5,1.9,1.2,0.5,0.1,1.0,56.0,1.7,0.07400000000000001,19.5,7.2,0,0,0
2010,92.1,Marvin Williams,ATL,5,65,82,34,10.4,4.8,1.4,0.5,0.4,1.0,55.1,0.6,0.08900000000000001,17.0,9.5,0,0,0
2010,92.1,Emeka Okafor,NOH,7,72,82,43,10.3,9.5,0.6,0.6,1.8,1.7,58.4,0.0,0.12,15.7,10.2,0,0,0
2010,92.1,Kirk Hinrich,ATL,5,72,82,24,10.2,2.5,4.0,1.0,0.2,1.7,54.3,1.0,62,16.7,8.6,0,0,0
2010,92.1,Tyrus Thomas,CHA,10,41,82,18,10.2,5.5,0.7,0.7,1.6,1.6,53.6,0.0,86,24.1,12.4,0,0,0
2010,92.1,Marcin Gortat,PHX,10,80,82,43,10.2,7.9,0.9,0.5,1.1,1.0,59.4,0.0,73,17.3,13.2,0,0,0
2010,92.1,Yao Ming,HOU,9,5,82,1,10.2,5.4,0.8,0.0,1.6,1.4,57.9,0.0,17,24.1,13.3,0,0,0
2010,92.1,Tyson Chandler,DAL,2,74,82,54,10.1,9.4,0.4,0.5,1.1,1.2,69.7,0.0,0.11599999999999999,14.1,12.0,0,0,0
2010,92.1,JaVale McGee,WAS,13,79,82,23,10.1,8.0,0.5,0.5,2.4,1.3,56.6,0.0,0.06,16.2,10.4,0,0,0
2010,92.1,JJ Redick,ORL,4,59,82,37,10.1,1.9,1.7,0.5,0.1,0.9,58.9,1.5,0.1,15.9,9.2,0,0,0
2010,92.1,Kris Humphries,NJN,12,74,82,23,10.0,10.4,1.1,0.4,1.1,1.4,55.5,0.0,0.06,17.0,13.8,0,0,0
2010,92.1,Serge Ibaka,OKC,4,82,82,55,9.9,7.6,0.3,0.4,2.4,0.9,57.9,0.0,81,15.6,10.9,0,0,0
2010,92.1,Martell Webster,MIN,15,46,82,7,9.8,3.2,1.2,0.6,0.2,1.3,57.5,1.2,19,17.7,7.8,0,0,0
2010,92.1,Jose Calderon,TOR,14,68,82,18,9.8,3.0,8.9,1.2,0.1,2.2,52.2,0.8,0.044000000000000004,16.4,11.8,0,0,0
2010,92.1,Chase Budinger,HOU,9,78,82,41,9.8,3.6,1.6,0.5,0.2,0.9,53.4,1.1,0.07400000000000001,19.5,9.9,0,0,0
2010,92.1,Sasha Vujacic,NJN,12,67,82,26,9.8,2.8,2.0,0.8,0.1,1.0,51.5,1.4,31,19.1,8.0,0,0,0
2010,92.1,Gary Neal,SAS,1,80,82,59,9.8,2.5,1.2,0.3,0.1,1.0,57.8,1.6,57,20.0,8.5,0,0,0
2010,92.1,Randy Foye,LAC,13,63,82,28,9.8,1.6,2.7,0.7,0.3,1.5,51.6,1.1,46,19.5,7.3,0,0,0
2010,92.1,Landry Fields,NYK,6,82,82,42,9.7,6.4,1.9,1.0,0.2,1.3,59.8,1.0,0.057999999999999996,13.4,9.8,0,0,0
2010,92.1,Francisco Garcia,SAC,14,58,82,18,9.7,2.3,1.2,0.9,0.8,0.8,55.1,1.4,62,16.9,8.1,0,0,0
2010,92.1,Gerald Henderson,CHA,10,68,82,29,9.6,3.0,1.5,0.7,0.5,0.9,50.9,0.1,0.07400000000000001,19.9,9.0,0,0,0
2010,92.1,Jordan Farmar,NJN,12,73,82,23,9.6,2.4,5.0,0.8,0.1,1.9,50.4,1.5,64,20.5,10.8,0,0,0
2010,92.1,Amir Johnson,TOR,14,72,82,20,9.6,6.4,1.1,0.7,1.2,1.0,60.8,0.0,46,15.2,9.7,0,0,0
2010,92.1,Ersan Ilyasova,MIL,9,60,82,25,9.5,6.1,0.9,0.9,0.4,1.1,51.6,0.6,107,18.6,10.4,0,0,0
2010,92.1,J.J. Barea,DAL,2,81,82,56,9.5,2.0,3.9,0.4,0.0,1.7,53.5,0.8,0.08,23.4,11.1,0,0,0
2010,92.1,Greg Monroe,DET,11,80,82,30,9.4,7.5,1.3,1.2,0.6,1.0,57.5,0.0,45,15.3,10.8,0,0,0
2010,92.1,Sonny Weems,TOR,14,59,82,17,9.2,2.6,1.8,0.6,0.0,1.5,49.2,0.3,0.01,19.8,6.6,0,0,0
2010,92.1,Reggie Williams,GSW,12,80,82,36,9.2,2.7,1.5,0.4,0.0,0.7,58.5,1.3,47,18.4,9.9,0,0,0
2010,92.1,Travis Outlaw,NJN,12,82,82,24,9.2,4.0,1.0,0.4,0.4,0.9,46.9,0.9,0.05,17.1,6.2,0,0,0
2010,92.1,Shaquille O'Neal,BOS,3,37,82,28,9.2,4.8,0.7,0.4,1.1,1.5,65.9,0.0,0.10300000000000001,19.7,10.0,0,1,0
2010,92.1,Jerryd Bayless,TOR,14,71,82,25,9.2,2.3,3.7,0.5,0.1,1.8,53.6,0.7,0.03,21.7,10.0,0,0,0
2010,92.1,Darrell Arthur,MEM,7,80,82,45,9.1,4.3,0.7,0.7,0.8,1.1,53.4,0.0,0.1,21.1,9.9,0,0,0
2010,92.1,Anderson Varejao,CLE,15,31,82,8,9.1,9.7,1.5,0.9,1.2,1.3,56.0,0.0,67,13.3,10.7,0,0,0
2010,92.1,Brandon Rush,IND,8,67,82,27,9.1,3.2,0.9,0.6,0.5,1.0,54.0,1.4,69,16.0,7.4,0,0,0
2010,92.1,Wesley Johnson,MIN,15,79,82,17,9.0,3.0,1.9,0.7,0.7,1.2,49.1,1.3,46,16.5,6.0,0,0,0
2010,92.1,Tony Allen,MEM,7,72,82,40,8.9,2.7,1.4,1.8,0.6,1.2,56.2,0.1,94,19.5,10.9,0,0,0
2010,92.1,Jarrett Jack,NOH,7,83,82,39,8.9,2.1,2.9,0.7,0.1,1.3,50.3,0.4,55,22.4,10.9,0,0,0
2010,92.1,Jason Thompson,SAC,14,75,82,24,8.8,6.1,1.2,0.4,0.6,1.3,53.3,0.0,0.059000000000000004,17.8,8.9,0,0,0
2010,92.1,Darko Milicic,MIN,15,69,82,15,8.8,5.2,1.5,0.8,2.0,2.2,48.2,0.0,0.052000000000000005,19.7,6.3,0,0,0
2010,92.1,Willie Green,NOH,7,77,82,44,8.7,2.1,1.0,0.5,0.2,0.9,51.5,0.7,0.08800000000000001,20.2,7.3,0,0,0
2010,92.1,Shannon Brown,LAL,2,82,82,57,8.7,1.9,1.2,0.8,0.2,0.9,51.8,0.9,0.08800000000000001,21.5,8.8,0,0,0
2010,92.1,Kenyon Martin,DEN,5,48,82,31,8.6,6.2,2.3,0.9,0.7,1.2,52.6,0.0,87,16.4,9.5,0,0,0
2010,92.1,Mike Bibby,MIA,2,80,82,49,8.6,2.4,3.3,0.6,0.1,1.3,57.0,1.9,81,14.4,7.2,0,0,0
2010,92.1,Omri Casspi,SAC,14,71,82,17,8.6,4.3,1.0,0.8,0.2,1.0,51.7,1.3,47,16.3,8.2,0,0,0
2010,92.1,Rudy Fernandez,POR,6,78,82,46,8.6,2.2,2.5,1.1,0.2,1.1,52.2,1.5,84,17.9,8.9,0,0,0
2010,92.1,Ron Artest,LAL,2,82,82,57,8.5,3.3,2.1,1.5,0.4,1.1,48.5,1.0,0.11599999999999999,15.0,6.1,0,0,0
2010,92.1,Peja Stojakovic,DAL,2,33,82,25,8.5,2.3,0.9,0.4,0.1,0.5,58.8,1.7,75,18.6,9.8,0,0,0
2010,92.1,Josh Howard,WAS,13,18,82,3,8.4,4.1,1.3,0.7,0.3,1.1,41.6,0.4,57,21.1,6.0,0,0,0
2010,92.1,Rodrigue Beaubois,DAL,2,28,82,19,8.4,1.9,2.3,0.7,0.3,1.7,50.0,0.9,0.08800000000000001,25.0,6.4,0,0,0
2010,92.1,Hakim Warrick,PHX,10,80,82,39,8.4,3.7,0.9,0.4,0.1,1.0,58.1,0.0,0.027000000000000003,20.6,11.1,0,0,0
2010,92.1,Anthony Parker,CLE,15,72,82,18,8.3,3.0,3.0,0.9,0.1,1.1,50.5,1.2,57,14.4,7.6,0,0,0
2010,92.1,DeJuan Blair,SAS,1,81,82,60,8.3,7.0,1.0,1.2,0.5,1.4,52.4,0.0,68,19.3,10.4,0,0,0
2010,92.1,Kyle Korver,CHI,1,82,82,62,8.3,1.8,1.5,0.4,0.2,0.7,57.2,1.5,95,17.6,8.9,0,0,0
2010,92.1,Courtney Lee,HOU,9,81,82,43,8.3,2.6,1.2,0.7,0.2,0.8,53.4,0.9,51,17.5,8.4,0,0,0
2010,92.1,Nenad Krstic,BOS,3,71,82,44,8.1,4.7,0.4,0.4,0.4,0.8,55.7,0.0,73,16.8,7.4,0,0,0
2010,92.1,Samuel Dalembert,SAC,14,80,82,22,8.1,8.2,0.8,0.5,1.5,1.7,50.9,0.0,62,17.1,10.0,0,0,0
2010,92.1,Corey Brewer,DAL,2,69,82,22,8.0,2.5,1.3,1.4,0.2,1.3,48.2,0.4,61,18.3,5.8,0,0,0
2010,92.1,Udonis Haslem,MIA,2,13,82,8,8.0,8.2,0.5,0.5,0.2,1.1,54.9,0.0,0.12,14.5,10.4,0,0,0
2010,92.1,Tracy McGrady,DET,11,72,82,25,8.0,3.5,3.5,0.9,0.5,1.4,50.3,0.4,0.057999999999999996,18.6,10.9,0,0,0
2010,92.1,Raja Bell,UTA,11,68,82,34,8.0,2.6,1.7,0.8,0.2,0.9,52.8,1.0,0.04,12.5,4.9,0,0,0
2010,92.1,Kwame Brown,CHA,10,66,82,27,7.9,6.8,0.7,0.4,0.6,1.0,55.0,0.0,0.055999999999999994,15.0,8.3,0,0,0
2010,92.1,Will Bynum,DET,11,61,82,23,7.9,1.2,3.2,0.9,0.1,1.4,52.4,0.3,0.022000000000000002,22.1,9.2,0,0,0
2010,92.1,Jason Kidd,DAL,2,80,82,56,7.9,4.4,8.2,1.7,0.4,2.2,50.0,1.7,0.10400000000000001,14.0,11.3,0,0,0
2010,92.1,Chuck Hayes,HOU,9,74,82,41,7.9,8.1,2.7,1.1,0.7,1.2,55.4,0.0,77,13.0,10.6,0,0,0
2010,92.1,Paul George,IND,8,61,82,29,7.8,3.7,1.1,1.0,0.4,1.1,54.2,0.7,69,17.2,9.3,0,0,0
2010,92.1,Samardo Samuels,CLE,15,37,82,4,7.8,4.3,0.5,0.4,0.5,1.4,49.8,0.0,39,21.1,5.8,0,0,0
2010,92.1,Ed Davis,TOR,14,65,82,16,7.7,7.1,0.6,0.6,1.0,0.7,58.3,0.0,0.027000000000000003,13.1,9.8,0,0,0
2010,92.1,Anthony Randolph,MIN,15,40,82,11,7.6,4.0,0.8,0.6,0.6,1.3,50.5,0.0,0.036000000000000004,25.6,11.0,0,0,0
2010,92.1,Shane Battier,MEM,7,82,82,42,7.6,4.5,2.3,0.8,1.0,1.0,56.7,1.2,0.07,11.6,8.1,0,0,0
2010,92.1,Goran Dragic,HOU,9,70,82,37,7.5,2.0,2.9,0.7,0.1,1.7,52.4,0.8,42,22.0,8.9,0,0,0
2010,92.1,Austin Daye,DET,11,72,82,26,7.5,3.8,1.1,0.5,0.5,0.8,51.8,1.0,33,18.1,7.8,0,0,0
2010,92.1,Chris Wilcox,DET,11,57,82,22,7.4,4.8,0.8,0.5,0.3,0.8,58.7,0.0,0.022000000000000002,18.3,10.0,0,0,0
2010,92.1,Josh McRoberts,IND,8,72,82,34,7.4,5.3,2.1,0.7,0.8,1.3,60.8,0.3,83,14.4,11.1,0,0,0
2010,92.1,Al Thornton,GSW,12,71,82,21,7.4,3.0,0.9,0.5,0.2,0.9,53.1,0.1,49,17.9,7.7,0,0,0
2010,92.1,Chris Douglas-Roberts,MIL,9,44,82,19,7.3,2.0,1.1,0.7,0.3,0.8,51.7,0.3,86,18.1,8.1,0,0,0
2010,92.1,Sam Young,MEM,7,78,82,44,7.3,2.4,0.9,0.9,0.3,0.8,52.5,0.2,73,17.0,8.0,0,0,0
2010,92.1,Matt Bonner,SAS,1,66,82,48,7.3,3.6,0.9,0.4,0.3,0.4,61.7,1.6,0.08199999999999999,13.4,8.6,0,0,0
2010,92.1,Evan Turner,PHI,7,78,82,40,7.2,3.9,2.0,0.6,0.2,1.0,48.4,0.2,0.09,16.4,8.7,0,0,0
2010,92.1,Spencer Hawes,PHI,7,81,82,41,7.2,5.7,1.5,0.4,0.9,1.2,48.1,0.1,0.07,18.7,8.5,0,0,0
2010,92.1,Ryan Gomes,LAC,13,76,82,29,7.2,3.3,1.6,0.8,0.2,0.7,50.4,0.9,51,12.6,5.8,0,0,0
2010,92.1,Mickael Pietrus,PHX,10,57,82,33,7.2,2.2,0.6,0.5,0.4,0.7,52.6,1.5,85,17.8,6.7,0,0,0
2010,92.1,Sebastian Telfair,MIN,15,37,82,11,7.2,1.5,3.0,0.7,0.1,1.7,49.7,0.8,45,19.0,6.8,0,0,0
2010,92.1,Earl Boykins,MIL,9,57,82,23,7.2,1.0,2.5,0.7,0.1,0.9,52.6,0.5,83,23.5,13.6,0,0,0
2010,92.1,Keyon Dooling,MIL,9,80,82,35,7.1,1.5,3.0,0.7,0.1,1.1,50.9,1.0,111,17.1,8.6,0,0,0
2010,92.1,Nazr Mohammed,OKC,4,75,82,40,7.1,4.9,0.3,0.4,0.7,0.9,53.8,0.0,0.05,20.2,9.1,0,0,0
2010,92.1,James Johnson,TOR,14,38,82,15,7.1,3.7,2.3,0.9,1.0,1.7,50.5,0.2,45,18.0,7.9,0,0,0
2010,92.1,Taj Gibson,CHI,1,80,82,60,7.1,5.7,0.7,0.5,1.3,0.9,50.2,0.0,0.11800000000000001,16.6,9.4,0,0,0
2010,92.1,Shawne Williams,NYK,6,64,82,33,7.1,3.7,0.7,0.6,0.8,0.7,55.8,1.3,0.040999999999999995,14.9,7.2,0,0,0
2010,92.1,DeAndre Jordan,LAC,13,80,82,31,7.1,7.2,0.5,0.5,1.8,1.3,64.8,0.0,0.055999999999999994,11.8,8.7,0,0,0
2010,92.1,Christian Eyenga,CLE,15,44,82,10,6.9,2.8,0.8,0.8,0.6,1.1,47.6,0.6,25,16.9,5.5,0,0,0
2010,92.1,Derrick Favors,UTA,11,78,82,25,6.8,5.3,0.5,0.4,0.9,1.0,54.2,0.0,61,16.8,7.9,0,0,0
2010,92.1,Derek Fisher,LAL,2,82,82,57,6.8,1.9,2.7,1.2,0.1,0.9,48.6,0.8,113,12.5,5.2,0,0,0
2010,92.1,Nate Robinson,OKC,4,59,82,44,6.8,1.5,1.9,0.5,0.1,1.2,50.7,1.1,78,21.2,6.9,0,0,0
2010,92.1,Matt Barnes,LAL,2,53,82,36,6.7,4.3,1.3,0.7,0.4,1.1,56.9,0.6,75,16.2,9.7,0,0,0
2010,92.1,Eric Bledsoe,LAC,13,81,82,32,6.7,2.8,3.6,1.1,0.3,2.4,49.9,0.4,61,17.5,8.3,0,0,0
2010,92.1,Luc Mbah a Moute,MIL,9,79,82,34,6.7,5.3,0.9,0.9,0.4,1.0,51.8,0.0,122,13.1,7.6,0,0,0
2010,92.1,Anthony Tolliver,MIN,15,65,82,12,6.7,4.5,1.3,0.4,0.4,0.8,58.5,0.7,65,13.0,9.1,0,0,0
2010,92.1,Wayne Ellington,MIN,15,62,82,14,6.6,1.7,1.2,0.5,0.0,0.9,48.8,0.8,0.036000000000000004,16.9,5.4,0,0,0
2010,92.1,Shaun Livingston,CHA,10,73,82,31,6.6,2.0,2.2,0.6,0.4,1.2,53.0,0.0,78,19.6,11.5,0,0,0
2010,92.1,Jermaine Taylor,SAC,14,34,82,8,6.6,1.8,0.9,0.4,0.1,1.4,53.5,0.4,0.013000000000000001,22.0,6.9,0,0,0
2010,92.1,Eddie House,MIA,2,56,82,39,6.5,1.6,1.1,0.6,0.1,0.5,53.5,1.2,71,16.9,8.5,0,0,0
2010,92.1,AJ Price,IND,8,50,82,22,6.5,1.4,2.2,0.6,0.0,1.1,45.4,0.8,61,22.3,7.5,0,0,0
2010,92.1,Robin Lopez,PHX,10,67,82,33,6.4,3.2,0.1,0.3,0.7,0.7,53.9,0.0,0.028999999999999998,19.8,6.8,0,0,0
2010,92.1,Mario Chalmers,MIA,2,70,82,52,6.4,2.1,2.5,1.1,0.1,1.3,53.8,1.2,0.1,14.6,7.1,0,0,0
2010,92.1,Brad Miller,HOU,9,60,82,32,6.4,3.7,2.4,0.5,0.4,0.9,56.6,0.7,0.054000000000000006,16.7,11.9,0,0,0
2010,92.1,Maurice Evans,WAS,13,73,82,36,6.3,2.1,0.6,0.5,0.2,0.5,51.3,0.8,55,13.7,5.2,0,0,0
2010,92.1,Patrick Patterson,HOU,9,52,82,29,6.3,3.8,0.8,0.3,0.7,0.6,57.4,0.0,45,16.0,10.8,0,0,0
2010,92.1,Dahntay Jones,IND,8,45,82,22,6.3,1.4,0.7,0.4,0.2,0.7,55.8,0.3,55,21.3,9.8,0,0,0
2010,92.1,Ronnie Brewer,CHI,1,81,82,61,6.2,3.2,1.7,1.3,0.3,0.7,51.8,0.1,0.14300000000000002,13.7,11.2,0,0,0
2010,92.1,Dante Cunningham,CHA,10,78,82,39,6.2,3.6,0.6,0.7,0.6,0.7,48.3,0.0,61,15.6,6.4,0,0,0
2010,92.1,Andres Nocioni,PHI,7,54,82,23,6.1,3.1,0.8,0.3,0.3,0.9,53.8,0.8,45,16.9,7.3,0,0,0
2010,92.1,Kendrick Perkins,OKC,4,29,82,21,6.0,8.0,0.9,0.3,0.9,1.9,53.8,0.0,127,13.3,7.4,0,0,0
2010,92.1,Manny Harris,CLE,15,54,82,7,5.9,2.6,1.6,0.6,0.1,1.2,48.6,0.6,25,18.6,7.3,0,0,0
2010,92.1,Alonzo Gee,CLE,15,56,82,16,5.9,3.3,0.7,0.7,0.3,1.0,54.4,0.3,0.03,14.2,6.9,0,0,0
2010,92.1,James Jones,MIA,2,81,82,57,5.9,2.0,0.5,0.4,0.2,0.3,62.9,1.5,85,11.5,7.0,0,0,0
2010,92.1,Donte Greene,SAC,14,69,82,21,5.8,2.1,0.7,0.5,0.3,0.9,48.2,0.7,51,17.9,5.6,0,0,0
2010,92.1,Ike Diogu,LAC,13,36,82,16,5.8,3.2,0.1,0.1,0.1,0.6,59.0,0.0,39,17.9,9.1,0,0,0
2010,92.1,DJ White,CHA,10,47,82,23,5.7,3.4,0.4,0.3,0.4,0.3,54.2,0.0,51,18.0,11.2,0,0,0
2010,92.1,Al-Farouq Aminu,LAC,13,81,82,31,5.6,3.3,0.7,0.7,0.3,1.3,49.9,0.6,55,16.8,7.0,0,0,0
2010,92.1,Jordan Hill,HOU,9,72,82,38,5.6,4.3,0.4,0.2,0.7,0.9,52.1,0.0,21,17.3,7.4,0,0,0
2010,92.1,Yi Jianlian,WAS,13,63,82,17,5.6,3.9,0.4,0.4,0.5,0.8,45.9,0.0,0.036000000000000004,17.3,6.3,0,0,0
2010,92.1,Delonte West,BOS,3,24,82,13,5.6,1.5,2.7,0.8,0.4,1.3,53.3,0.5,0.07,16.7,10.5,0,0,0
2010,92.1,Kyle Weaver,UTA,11,5,82,1,5.6,2.0,1.4,0.4,0.4,1.4,49.1,0.6,0.13,23.2,11.6,0,0,0
2010,92.1,Mike Miller,MIA,2,41,82,27,5.6,4.5,1.2,0.5,0.0,1.0,52.5,1.0,49,13.8,7.5,0,0,0
2010,92.1,Daequan Cook,OKC,4,43,82,30,5.6,1.7,0.5,0.3,0.0,0.4,63.0,1.5,0.06,15.5,8.5,0,0,0
2010,92.1,Chris Andersen,DEN,5,45,82,29,5.6,4.9,0.4,0.5,1.3,0.6,63.6,0.0,75,12.9,12.3,0,0,0
2010,92.1,Luther Head,SAC,14,36,82,8,5.6,1.7,1.9,0.3,0.3,0.9,53.8,0.7,0.028999999999999998,16.1,8.3,0,0,0
2010,92.1,Marquis Daniels,BOS,3,49,82,37,5.5,2.3,1.3,0.8,0.4,0.8,52.7,0.1,98,14.6,9.2,0,0,0
2010,92.1,Nikola Pekovic,MIN,15,65,82,15,5.5,3.0,0.4,0.3,0.5,1.4,57.3,0.0,0.03,19.3,4.9,0,0,0
2010,92.1,Patty Mills,POR,6,64,82,40,5.5,0.8,1.7,0.4,0.0,1.0,50.6,0.7,38,23.1,8.5,0,0,0
2010,92.1,Othyus Jeffers,WAS,13,17,82,8,5.5,3.9,1.2,1.0,0.0,0.8,54.6,0.1,63,13.1,8.2,0,0,0
2010,92.1,T.J. Ford,IND,8,41,82,17,5.4,2.0,3.4,0.9,0.2,1.5,43.4,0.1,0.10099999999999999,18.3,8.3,0,0,0
2010,92.1,Gordon Hayward,UTA,11,72,82,33,5.4,1.9,1.1,0.4,0.3,1.0,57.8,0.5,0.02,14.9,6.8,0,0,0
2010,92.1,Craig Smith,LAC,13,48,82,17,5.4,2.4,0.6,0.3,0.1,0.7,59.2,0.0,0.04,18.9,10.1,0,0,0
2010,92.1,Jermaine O'Neal,BOS,3,24,82,13,5.4,3.7,0.5,0.1,1.3,1.1,50.4,0.0,98,17.1,5.2,0,0,0
2010,92.1,Marreese Speights,PHI,7,64,82,33,5.4,3.3,0.5,0.1,0.3,0.6,53.2,0.0,64,22.2,10.1,0,0,0
2010,92.1,Antonio McDyess,SAS,1,73,82,54,5.3,5.4,1.2,0.5,0.5,1.0,51.6,0.0,75,14.7,9.2,0,0,0
2010,92.1,Ryan Hollins,CLE,15,70,82,17,5.3,2.7,0.4,0.3,0.6,1.0,64.2,0.0,39,13.9,4.7,0,0,0
2010,92.1,Trevor Booker,WAS,13,65,82,15,5.3,3.9,0.5,0.4,0.6,0.6,58.2,0.0,31,13.5,9.6,0,0,0
2010,92.1,DeShawn Stevenson,DAL,2,72,82,49,5.3,1.5,1.1,0.3,0.1,0.6,54.9,1.3,67,15.7,6.1,0,0,0
2010,92.1,Leon Powe,MEM,7,30,82,10,5.3,2.1,0.2,0.3,0.1,0.4,52.4,0.0,15,22.4,7.2,0,0,0
2010,92.1,Jonny Flynn,MIN,15,53,82,10,5.3,1.5,3.4,0.6,0.1,2.1,44.4,0.6,31,18.6,5.7,0,0,0
2010,92.1,Joey Graham,CLE,15,39,82,9,5.2,2.2,0.5,0.2,0.2,0.7,51.8,0.2,45,17.2,5.7,0,0,0
2010,92.1,Gary Forbes,DEN,5,63,82,39,5.2,1.8,0.8,0.4,0.1,0.7,52.4,0.3,19,18.8,6.7,0,0,0
2010,92.1,Jeff Teague,ATL,5,70,82,36,5.2,1.5,2.0,0.6,0.4,0.9,52.1,0.3,0.05,19.3,9.9,0,0,0
2010,92.1,Danny Green,SAS,1,8,82,5,5.1,1.9,0.3,0.3,0.1,0.6,58.6,0.9,0.059000000000000004,19.0,10.3,0,0,0
2010,92.1,Thabo Sefolosha,OKC,4,79,82,53,5.1,4.4,1.4,1.2,0.5,0.7,54.5,0.4,0.07200000000000001,9.1,6.9,0,0,0
2010,92.1,Vladimir Radmanovic,GSW,12,74,82,32,5.1,2.9,1.1,0.6,0.6,0.8,56.2,0.9,47,14.7,7.2,0,0,0
2010,92.1,Terrence Williams,HOU,9,21,82,7,5.0,2.4,1.8,0.4,0.0,1.6,42.7,0.3,0.04,23.8,7.4,0,0,0
2010,92.1,Zabian Dowdell,PHX,10,24,82,14,5.0,0.8,2.1,0.8,0.1,1.2,45.7,0.1,39,24.0,8.0,0,0,0
2010,92.1,Josh Childress,PHX,10,54,82,23,5.0,2.9,0.8,0.6,0.4,0.8,56.7,0.0,15,13.9,8.1,0,0,0
2010,92.1,Zydrunas Ilgauskas,MIA,2,72,82,51,5.0,4.0,0.4,0.3,0.8,0.7,53.1,0.0,0.06,15.8,6.5,0,0,0
