Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,AST%,AST/TO,3PM,+/-,OFFRTG,DEFRTG,DEFWS,eFG%,TS%,USG%,PIE,Prior MVPs
2020,99.2,Justin James,SAC,11,36,72,15,3.9,0.8,0.6,0.2,0.1,0.4,10.9,1.47,0.4,-1.6,100.3,108.8,31,53.2,54.8,19.2,6.6,0
2020,99.2,Dante Exum,HOU,15,6,72,3,3.8,2.8,2.2,0.7,0.3,1.2,15.5,1.86,0.3,1.0,99.6,96.0,141,42.3,42.8,11.9,5.8,0
2020,99.2,Ersan Ilyasova,UTA,1,17,72,14,3.8,1.7,0.2,0.6,0.2,0.5,4.0,0.5,1.1,0.9,109.7,103.0,45,55.6,57.8,19.0,6.2,0
2020,99.2,Tremont Waters,BOS,7,26,72,13,3.8,0.8,2.4,0.6,0.0,1.0,38.0,2.3,0.6,-0.4,106.1,108.0,35,49.4,54.1,20.4,11.0,0
2020,99.2,Nathan Knight,ATL,4,33,72,21,3.8,2.2,0.2,0.3,0.3,0.5,4.5,0.53,0.2,-0.5,102.6,106.9,34,40.0,49.9,20.7,8.9,0
2020,99.2,Skylar Mays,ATL,4,33,72,19,3.8,1.1,0.9,0.4,0.1,0.3,18.0,3.33,0.4,0.4,107.0,105.6,0.036000000000000004,52.0,56.9,18.6,11.3,0
2020,99.2,Thon Maker,CLE,13,8,72,3,3.8,2.3,0.5,0.3,0.5,0.4,10.0,1.33,0.0,-2.3,92.3,103.2,49,55.6,65.7,14.5,13.4,0
2020,99.2,Isaiah Joe,PHI,1,41,72,22,3.7,0.9,0.5,0.3,0.1,0.3,7.2,1.82,1.0,0.0,106.9,105.1,0.044000000000000004,50.8,53.3,16.3,5.8,0
2020,99.2,P.J. Tucker,MIL,3,52,72,27,3.7,3.9,1.2,0.8,0.4,0.8,5.7,1.53,0.8,-3.4,109.2,114.7,45,48.6,51.0,7.2,3.4,0
2020,99.2,Luka Samanic,SAS,10,33,72,14,3.7,2.1,0.5,0.2,0.2,0.6,7.3,0.75,0.4,-0.6,102.6,104.6,45,50.5,51.8,18.7,6.5,0
2020,99.2,Javonte Green,CHI,11,41,72,19,3.6,1.7,0.4,0.7,0.1,0.5,4.8,0.89,0.2,0.4,109.0,107.2,46,56.9,61.0,12.2,6.9,0
2020,99.2,Wenyen Gabriel,NOP,11,21,72,9,3.4,2.6,0.5,0.4,0.4,0.7,6.3,0.73,0.6,0.1,106.4,105.6,51,50.8,53.3,13.5,5.5,0
2020,99.2,Luke Kornet,BOS,7,31,72,13,3.4,2.2,0.8,0.1,1.0,0.2,9.5,3.43,0.5,1.7,105.4,99.6,71,51.0,51.1,13.5,8.7,0
2020,99.2,Paul Reed,PHI,1,26,72,17,3.4,2.3,0.5,0.4,0.5,0.5,10.7,1.0,0.0,1.4,107.5,96.3,0.05,53.8,54.0,20.8,13.2,0
2020,99.2,Meyers Leonard,MIA,6,3,72,2,3.3,2.3,0.7,0.0,0.0,0.7,10.5,1.0,1.0,-1.3,103.3,104.8,48,64.3,63.5,15.2,6.7,0
2020,99.2,Quinn Cook,CLE,13,23,72,13,3.3,0.7,0.8,0.2,0.0,0.3,18.4,2.57,0.5,-0.4,100.3,104.2,34,50.7,53.1,20.4,9.8,0
2020,99.2,Zeke Nnaji,DEN,3,42,72,30,3.2,1.5,0.2,0.2,0.1,0.2,3.7,1.43,0.6,-2.0,102.0,112.5,23,59.6,61.5,12.6,7.4,0
2020,99.2,Amir Coffey,LAC,3,44,72,32,3.2,1.0,0.5,0.2,0.0,0.3,9.0,1.47,0.5,-0.6,99.9,101.1,53,54.9,58.5,14.5,7.0,0
2020,99.2,Killian Tillie,MEM,9,18,72,11,3.2,1.3,0.4,0.3,0.4,0.1,6.3,4.0,0.6,2.2,107.2,97.7,68,42.1,46.1,14.8,4.7,0
2020,99.2,Mamadi Diakite,MIL,3,14,72,7,3.1,2.4,0.6,0.4,0.4,0.2,7.9,2.67,0.1,0.6,103.2,99.4,66,41.3,47.7,14.2,8.1,0
2020,99.2,Alfonzo McKinnie,LAL,5,39,72,22,3.1,1.4,0.2,0.2,0.0,0.1,3.6,1.2,0.4,0.2,102.0,101.3,39,60.2,60.4,16.4,10.0,0
2020,99.2,Romeo Langford,BOS,7,18,72,9,3.1,1.9,0.7,0.3,0.3,0.6,6.9,1.3,0.3,-3.7,98.1,108.2,0.057999999999999996,39.8,43.6,11.1,3.0,0
2020,99.2,Ryan Arcidiacono,CHI,11,44,72,20,3.1,1.5,1.3,0.2,0.0,0.2,17.6,5.6,0.6,0.2,104.0,104.0,49,52.6,54.1,12.8,7.8,0
2020,99.2,Matt Thomas,UTA,1,45,72,27,3.1,1.0,0.4,0.1,0.0,0.3,9.6,1.36,0.6,-1.5,100.0,109.3,25,50.0,52.2,18.7,7.1,0
2020,99.2,Anthony Gill,WAS,8,26,72,11,3.1,2.0,0.4,0.4,0.2,0.3,7.3,1.38,0.3,-0.7,104.1,105.6,0.037000000000000005,55.8,59.7,14.3,8.9,0
2020,99.2,Jahmi'us Ramsey,SAC,11,13,72,5,3.1,0.8,0.5,0.3,0.1,0.2,8.8,2.0,0.4,0.2,106.7,104.2,0.037000000000000005,46.1,49.8,18.3,6.3,0
2020,99.2,Gary Clark,PHI,1,39,72,12,3.1,2.9,0.8,0.3,0.2,0.4,6.4,1.82,0.8,-2.8,104.1,111.7,0.044000000000000004,42.0,43.6,9.7,4.4,0
2020,99.2,Cameron Reynolds,HOU,15,5,72,3,3.0,1.0,0.4,0.0,0.0,0.0,9.5,0.0,0.6,-5.2,81.8,110.1,0.026000000000000002,41.7,41.7,18.2,4.2,0
2020,99.2,Reggie Perry,BKN,2,26,72,18,3.0,2.8,0.5,0.2,0.2,0.6,9.7,0.93,0.2,-1.4,106.1,113.4,0.018000000000000002,43.6,46.6,19.0,6.4,0
2020,99.2,Nicolo Melli,DAL,5,45,72,26,3.0,2.7,1.0,0.3,0.1,0.3,10.8,3.67,0.5,0.5,106.3,105.2,0.055999999999999994,40.8,44.1,12.3,6.4,0
2020,99.2,Sam Merrill,MIL,3,30,72,18,3.0,1.0,0.7,0.3,0.0,0.3,13.5,2.1,0.7,-1.3,101.2,109.7,25,59.0,60.3,14.6,8.4,0
2020,99.2,Trent Forrest,UTA,1,30,72,22,2.9,1.5,1.5,0.3,0.1,0.7,20.5,2.14,0.2,-1.6,108.2,115.9,0.013999999999999999,48.6,55.4,14.4,7.8,0
2020,99.2,Thanasis Antetokounmpo,MIL,3,57,72,37,2.9,2.2,0.8,0.4,0.2,0.8,11.3,1.07,0.1,-0.2,107.1,104.6,48,51.5,52.3,14.7,5.5,0
2020,99.2,Harry Giles III,POR,5,38,72,23,2.8,3.5,0.8,0.2,0.3,0.5,12.5,1.45,0.2,-2.1,101.1,111.5,0.026000000000000002,47.4,49.6,15.4,9.5,0
2020,99.2,Markus Howard,DEN,3,37,72,24,2.8,0.6,0.5,0.1,0.0,0.5,14.5,1.0,0.5,-1.9,93.5,110.5,0.018000000000000002,46.2,47.7,25.0,4.6,0
2020,99.2,Bruno Caboclo,HOU,15,6,72,1,2.8,2.3,0.2,0.0,0.3,0.7,4.8,0.25,0.0,0.0,96.3,94.0,51,47.1,47.5,23.2,11.3,0
2020,99.2,Kyle Guy,SAC,11,31,72,11,2.8,1.1,1.0,0.2,0.0,0.4,18.4,2.91,0.4,-0.5,107.4,111.5,21,40.3,44.9,18.5,6.2,0
2020,99.2,Matthew Dellavedova,CLE,13,13,72,4,2.8,1.8,4.5,0.3,0.1,0.5,33.7,9.67,0.3,-1.4,108.8,111.9,45,28.6,31.2,12.5,5.2,0
2020,99.2,Frank Ntilikina,NYK,4,33,72,23,2.7,0.9,0.6,0.5,0.1,0.3,9.5,1.73,0.7,-1.0,99.7,103.3,51,51.3,51.2,13.4,3.6,0
2020,99.2,Didi Louzada,NOP,11,3,72,0,2.7,1.0,1.0,0.7,0.0,1.0,7.3,1.0,0.7,-3.7,102.5,109.8,61,30.8,30.8,11.4,-1.2,0
2020,99.2,Keita Bates-Diop,SAS,10,30,72,13,2.6,1.6,0.4,0.4,0.2,0.2,7.5,1.71,0.2,-1.2,103.8,111.5,0.022000000000000002,48.5,51.8,14.4,8.8,0
2020,99.2,Amida Brimah,IND,8,5,72,2,2.6,1.6,0.2,0.0,1.0,0.8,4.2,0.25,0.0,4.4,114.9,82.1,71,62.5,69.7,17.6,11.1,0
2020,99.2,Anderson Varejao,CLE,13,5,72,1,2.6,4.0,0.6,0.0,0.4,0.2,15.0,3.0,0.0,-6.6,85.9,123.5,-6,25.0,32.6,22.8,9.0,0
2020,99.2,Josh Green,DAL,5,39,72,20,2.6,2.0,0.7,0.4,0.1,0.4,8.3,1.65,0.1,0.4,106.7,104.7,0.054000000000000006,47.3,49.0,11.2,5.7,0
2020,99.2,Grant Riller,CHA,10,7,72,2,2.6,0.1,0.4,0.1,0.0,0.1,30.0,3.0,0.3,-0.6,96.4,101.8,21,75.0,75.0,22.0,21.1,0
2020,99.2,Tre Jones,SAS,10,37,72,15,2.5,0.6,1.1,0.2,0.0,0.4,22.8,3.0,0.1,-2.2,98.4,112.2,0.018000000000000002,49.4,54.4,15.9,8.4,0
2020,99.2,Gary Payton II,GSW,8,10,72,7,2.5,1.1,0.1,0.6,0.1,0.1,3.7,1.0,0.2,0.1,103.3,101.1,25,84.6,84.7,15.3,16.4,0
2020,99.2,Jordan Bell,GSW,8,6,72,3,2.5,4.0,1.2,0.5,0.8,0.7,13.0,1.75,0.0,-5.3,95.2,112.3,32,31.8,32.8,14.0,6.8,0
2020,99.2,KZ Okpala,MIA,6,37,72,22,2.5,1.8,0.5,0.3,0.3,0.4,6.0,1.27,0.3,-1.8,102.8,109.7,39,43.8,44.8,11.5,2.4,0
2020,99.2,Tacko Fall,BOS,7,19,72,13,2.5,2.7,0.2,0.1,1.1,0.3,2.8,0.5,0.0,1.4,113.9,107.6,0.027999999999999997,72.4,66.0,12.7,10.2,0
2020,99.2,Rondae Hollis-Jefferson,POR,5,11,72,6,2.5,2.4,1.2,0.2,0.4,0.2,16.9,6.5,0.0,-0.6,111.7,112.8,23,50.0,53.9,10.5,7.4,0
2020,99.2,Jeremiah Martin,CLE,13,9,72,0,2.4,0.8,0.4,0.6,0.2,0.7,9.1,0.67,0.3,-2.9,100.6,117.3,8,31.8,31.3,22.0,1.0,0
2020,99.2,Mfiondu Kabengele,CLE,13,39,72,20,2.4,1.5,0.4,0.2,0.3,0.4,9.9,1.13,0.3,-2.4,93.1,107.3,0.03,44.4,48.6,16.8,6.5,0
2020,99.2,Rayjon Tucker,PHI,1,14,72,8,2.4,0.8,0.4,0.1,0.0,0.3,15.4,1.5,0.1,-0.9,96.1,101.3,0.03,55.6,64.5,17.6,11.9,0
2020,99.2,Vernon Carey Jr.,CHA,10,19,72,9,2.4,1.4,0.1,0.1,0.3,0.3,2.8,0.4,0.1,-0.6,105.0,108.3,0.022000000000000002,51.4,56.3,17.8,7.9,0
2020,99.2,Wes Iwundu,NOP,11,41,72,17,2.4,2.2,0.4,0.4,0.1,0.5,4.5,0.95,0.1,-2.3,103.6,110.1,0.040999999999999995,35.8,42.8,10.3,3.5,0
2020,99.2,Justin Robinson,OKC,14,9,72,0,2.3,0.8,1.0,0.3,0.0,0.2,15.0,4.5,0.4,-5.0,97.9,119.9,2,42.9,45.3,11.1,3.3,0
2020,99.2,Quinndary Weatherspoon,SAS,10,20,72,8,2.3,0.6,0.4,0.4,0.1,0.5,10.7,0.8,0.1,-3.0,94.3,116.9,0.006999999999999999,47.1,54.7,18.0,4.6,0
2020,99.2,Jarrell Brantley,UTA,1,28,72,23,2.3,1.0,0.5,0.3,0.1,0.3,17.0,1.88,0.4,-0.9,103.0,112.1,0.013000000000000001,59.6,60.5,18.2,9.6,0
2020,99.2,CJ Elleby,POR,5,30,72,19,2.3,1.1,0.3,0.2,0.1,0.2,7.6,2.0,0.2,-0.5,102.3,107.6,0.026000000000000002,43.2,46.8,16.0,4.7,0
2020,99.2,Sean McDermott,MEM,9,18,72,10,2.2,1.1,0.2,0.1,0.2,0.2,4.3,1.0,0.3,-3.2,89.1,106.8,0.036000000000000004,47.0,53.4,10.1,5.2,0
2020,99.2,Bol Bol,DEN,3,32,72,21,2.2,0.8,0.2,0.1,0.3,0.4,6.7,0.54,0.3,-2.5,94.4,119.3,2,50.9,53.4,19.1,5.7,0
2020,99.2,Shaquille Harrison,DEN,3,34,72,27,2.1,1.4,0.7,0.5,0.1,0.3,10.9,2.27,0.1,-2.2,98.2,108.3,0.037000000000000005,35.3,41.6,12.4,4.7,0
2020,99.2,Chris Silva,SAC,11,15,72,8,2.1,1.8,0.4,0.1,0.4,0.7,10.2,0.6,0.1,-0.1,100.0,100.5,38,65.6,70.8,15.1,6.4,0
2020,99.2,Devon Dotson,CHI,11,11,72,4,2.1,0.5,0.6,0.4,0.0,0.0,20.0,0.0,0.1,2.9,105.3,83.7,49,54.8,54.8,16.0,16.6,0
2020,99.2,Ed Davis,MIN,13,23,72,5,2.1,5.0,0.9,0.6,0.6,0.3,10.0,3.0,0.0,-2.0,101.4,109.0,0.044000000000000004,43.2,48.7,7.8,7.9,0
2020,99.2,Vlatko Cancar,DEN,3,41,72,28,2.1,1.2,0.3,0.3,0.0,0.3,7.3,1.0,0.2,-2.5,96.5,113.9,0.013999999999999999,52.1,54.7,13.2,6.9,0
2020,99.2,Deividas Sirvydis,DET,15,20,72,8,2.1,1.5,0.3,0.1,0.0,0.3,6.2,1.0,0.5,-1.2,97.2,106.9,0.027000000000000003,47.5,48.1,15.0,7.0,0
2020,99.2,Jontay Porter,MEM,9,11,72,7,2.0,1.3,0.1,0.3,0.1,0.6,3.3,0.14,0.3,0.1,93.0,92.2,0.040999999999999995,63.3,64.0,18.2,6.7,0
2020,99.2,Ray Spalding,HOU,15,2,72,0,2.0,2.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,-3.5,90.9,106.8,42,50.0,41.0,15.7,-2.6,0
2020,99.2,Jalen Smith,PHX,2,27,72,19,2.0,1.4,0.1,0.0,0.1,0.3,3.7,0.57,0.1,-0.6,106.3,110.7,0.018000000000000002,48.0,49.9,16.1,5.9,0
2020,99.2,Nate Hinton,DAL,5,21,72,11,2.0,0.4,0.4,0.3,0.1,0.2,15.1,1.6,0.2,-2.6,87.3,115.4,0.006999999999999999,40.5,44.2,21.7,6.6,0
2020,99.2,Sindarius Thornwell,ORL,14,21,72,7,2.0,0.9,1.0,0.6,0.1,0.3,13.5,3.0,0.3,-0.4,102.6,104.6,49,40.2,41.4,11.0,4.3,0
2020,99.2,Devontae Cacok,LAL,5,20,72,8,2.0,1.6,0.1,0.3,0.2,0.3,1.3,0.2,0.0,2.1,116.7,98.6,33,58.6,57.6,15.4,11.4,0
2020,99.2,Isaac Bonga,WAS,8,40,72,16,2.0,1.7,0.6,0.3,0.2,0.6,7.2,1.05,0.3,-0.9,99.2,102.4,0.057999999999999996,45.1,46.1,10.1,2.2,0
2020,99.2,Miye Oni,UTA,1,54,72,45,1.9,1.6,0.5,0.2,0.1,0.3,7.1,1.75,0.6,1.7,108.4,99.5,61,50.5,51.7,9.5,4.0,0
2020,99.2,Alen Smailagic,GSW,8,15,72,10,1.9,1.1,0.3,0.2,0.3,0.3,7.8,0.8,0.3,-2.1,95.2,112.8,0.013000000000000001,48.1,47.2,16.5,4.3,0
2020,99.2,Cassius Winston,WAS,8,22,72,10,1.9,0.4,0.5,0.1,0.0,0.2,22.2,2.4,0.4,-2.2,92.8,114.2,8,54.5,57.5,18.2,7.9,0
2020,99.2,Daniel Oturu,LAC,3,30,72,21,1.8,1.6,0.3,0.1,0.2,0.3,9.2,1.11,0.0,0.3,104.2,102.5,0.027999999999999997,43.3,47.1,17.4,7.3,0
2020,99.2,Axel Toupane,MIL,3,8,72,2,1.8,0.8,0.5,0.3,0.4,0.0,9.8,0.0,0.1,-0.4,94.0,96.3,55,40.9,49.7,9.2,6.0,0
2020,99.2,Elijah Hughes,UTA,1,18,72,14,1.7,0.5,0.3,0.1,0.1,0.3,15.8,1.0,0.4,-2.1,91.5,120.3,0.0,46.7,48.8,24.2,7.1,0
2020,99.2,T.J. Leaf,POR,5,7,72,6,1.7,0.7,0.1,0.3,0.1,0.3,3.8,0.5,0.0,-2.9,85.9,110.7,17,50.0,55.1,13.8,8.4,0
2020,99.2,James Nunnally,NOP,11,9,72,3,1.7,1.0,0.3,0.0,0.0,0.2,9.4,1.5,0.4,-0.4,99.0,103.9,0.027000000000000003,53.8,54.0,12.9,7.5,0
2020,99.2,Tim Frazier,MEM,9,5,72,5,1.6,1.6,3.2,0.4,0.2,0.8,33.3,4.0,0.0,1.0,98.5,90.6,0.11599999999999999,15.0,17.7,17.8,1.2,0
2020,99.2,Anthony Tolliver,PHI,1,11,72,7,1.5,0.9,0.2,0.3,0.2,0.3,2.5,0.67,0.4,2.7,109.8,93.2,77,35.3,43.3,9.0,2.2,0
2020,99.2,Bruno Fernando,ATL,4,33,72,20,1.5,2.4,0.3,0.1,0.1,0.6,6.9,0.48,0.0,-0.7,98.8,104.7,33,40.9,47.5,13.3,6.9,0
2020,99.2,Norvel Pelle,NYK,4,13,72,8,1.5,1.5,0.2,0.1,0.7,0.2,3.2,0.67,0.0,1.8,113.3,101.1,39,53.3,56.7,10.6,5.3,0
2020,99.2,Robert Woodard II,SAC,11,13,72,3,1.5,1.2,0.2,0.0,0.2,0.1,5.6,2.0,0.1,0.8,107.5,101.0,21,42.5,42.5,21.0,7.9,0
2020,99.2,Cassius Stanley,IND,8,24,72,10,1.5,0.8,0.0,0.0,0.1,0.0,1.7,1.0,0.1,0.8,97.5,88.1,0.037000000000000005,33.7,38.3,19.8,2.7,0
2020,99.2,Rodions Kurucs,MIL,3,21,72,10,1.5,1.1,0.5,0.4,0.2,0.6,11.5,0.77,0.3,-0.1,102.5,102.8,33,43.8,45.9,14.5,4.4,0
2020,99.2,Nate Darling,CHA,10,7,72,3,1.3,0.1,0.1,0.0,0.1,0.1,11.1,1.0,0.3,-4.3,67.9,122.2,-2,42.9,54.1,13.3,4.8,0
2020,99.2,Cristiano Felicio,CHI,11,18,72,6,1.3,1.4,0.5,0.2,0.0,0.2,15.5,2.25,0.0,1.2,96.7,89.7,42,53.8,57.4,11.7,11.2,0
2020,99.2,Jalen Lecque,IND,8,4,72,2,1.3,1.3,0.5,0.0,0.0,0.0,33.3,0.0,0.0,-1.0,77.8,92.6,0.026000000000000002,11.1,24.2,26.3,12.0,0
2020,99.2,Kris Dunn,ATL,4,4,72,1,1.3,1.5,0.5,0.5,0.5,0.8,8.0,0.67,0.0,-7.8,86.3,117.7,0.01,8.3,18.2,15.7,-6.0,0
2020,99.2,Juwan Morgan,UTA,1,29,72,24,1.2,1.0,0.3,0.1,0.0,0.1,10.1,2.25,0.1,-3.7,90.0,124.1,-5,53.3,52.9,10.2,4.4,0
2020,99.2,Andre Roberson,BKN,2,5,72,4,1.2,3.0,0.8,0.6,0.2,0.4,9.8,2.0,0.2,-3.8,100.0,118.4,8,17.9,20.2,11.7,2.3,0
2020,99.2,Marques Bolden,CLE,13,6,72,2,1.2,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.8,82.8,70.5,73,33.3,53.7,13.6,11.5,0
2020,99.2,Karim Mane,ORL,14,10,72,2,1.1,1.4,0.4,0.0,0.2,0.3,6.1,1.33,0.1,-2.2,99.5,111.5,24,26.9,36.2,8.5,1.7,0
2020,99.2,Adam Mokoka,CHI,11,14,72,3,1.1,0.4,0.4,0.1,0.1,0.4,17.9,1.0,0.1,-0.6,83.2,90.3,38,39.5,38.6,17.1,2.5,0
2020,99.2,Udoka Azubuike,UTA,1,15,72,13,1.1,0.9,0.0,0.1,0.3,0.2,0.0,0.0,0.0,-4.3,69.8,124.4,-4,44.4,59.7,11.9,5.4,0
2020,99.2,Iman Shumpert,BKN,2,2,72,1,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.5,91.3,95.7,0.04,25.0,25.0,18.5,-1.1,0
2020,99.2,Malik Fitts,LAC,3,3,72,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-2.0,86.4,113.6,0.006999999999999999,50.0,50.0,12.0,2.9,0
2020,99.2,Patrick McCaw,TOR,12,5,72,2,1.0,0.6,0.8,0.4,0.0,0.0,19.0,0.0,0.0,-3.6,104.5,137.5,-0.03,100.0,107.8,2.6,5.7,0
2020,99.2,Tyler Bey,DAL,5,18,72,11,1.0,1.1,0.2,0.0,0.1,0.2,6.3,1.0,0.1,-2.1,85.8,112.8,0.01,34.1,37.2,14.3,3.8,0
2020,99.2,Tyrell Terry,DAL,5,11,72,2,1.0,0.5,0.5,0.5,0.0,0.2,15.8,3.0,0.0,0.0,88.4,88.4,51,31.3,31.8,13.5,6.7,0
2020,99.2,Nick Richards,CHA,10,18,72,9,0.8,0.6,0.1,0.0,0.0,0.2,5.4,0.67,0.0,-0.7,93.3,103.8,17,44.4,54.2,11.1,3.3,0
2020,99.2,Kostas Antetokounmpo,LAL,5,15,72,6,0.8,1.3,0.1,0.1,0.3,0.7,2.3,0.09,0.0,1.8,105.4,83.3,46,30.0,38.2,17.2,0.5,0
2020,99.2,Vincent Poirier,PHI,1,10,72,8,0.8,1.4,0.2,0.0,0.3,0.4,8.0,0.5,0.0,-1.6,85.2,104.6,19,25.0,27.3,19.4,-2.0,0
2020,99.2,Keljin Blevins,POR,5,17,72,11,0.7,0.6,0.2,0.1,0.0,0.3,8.3,0.8,0.1,-2.2,85.2,107.5,19,30.0,30.0,12.6,-0.5,0
2020,99.2,Ty-Shon Alexander,PHX,2,15,72,11,0.6,0.7,0.4,0.0,0.1,0.2,20.0,2.0,0.1,-0.5,101.0,107.0,0.013000000000000001,33.3,34.9,14.3,5.2,0
2020,99.2,Brian Bowen II,IND,8,6,72,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,93.8,84.4,0.026000000000000002,25.0,33.8,9.8,4.5,0
2020,99.2,Jared Dudley,LAL,5,12,72,7,0.5,1.8,0.4,0.1,0.1,0.2,8.1,2.5,0.2,0.2,97.7,99.4,42,33.3,33.3,5.6,5.5,0
2020,99.2,Jared Harper,NYK,4,8,72,5,0.4,0.3,0.1,0.0,0.0,0.4,12.5,0.33,0.0,-0.6,78.6,95.0,19,0.0,26.0,20.0,-5.2,0
2020,99.2,Jaylen Adams,MIL,3,7,72,5,0.3,0.4,0.3,0.0,0.0,0.0,20.0,0.0,0.0,-1.7,69.0,100.0,16,12.5,12.5,17.8,-1.7,0
2020,99.2,Terrance Ferguson,PHI,1,13,72,10,0.2,0.1,0.2,0.1,0.0,0.3,5.7,0.5,0.0,-1.5,88.8,106.5,16,14.3,14.3,9.4,-6.5,0
2020,99.2,Theo Pinson,NYK,4,17,72,9,0.1,0.3,0.1,0.0,0.0,0.1,6.3,1.0,0.0,-0.9,85.2,101.2,0.013999999999999999,11.1,11.1,11.8,-4.0,0
2020,99.2,Anzejs Pasecniks,WAS,8,1,72,1,0.0,1.0,1.0,0.0,0.0,5.0,33.3,0.2,0.0,-13.0,57.1,161.5,-71,0.0,0.0,37.5,-26.0,0
2020,99.2,Ashton Hagans,MIN,13,2,72,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.5,60.0,81.8,0.028999999999999998,0.0,0.0,8.3,-25.0,0
2020,99.2,Greg Whittington,DEN,3,4,72,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,103.7,70.4,48,0.0,0.0,10.3,-7.1,0
2020,99.2,Noah Vonleh,BKN,2,4,72,3,0.0,0.3,0.3,0.0,0.0,0.5,14.3,0.5,0.0,-4.0,82.6,145.8,-21,0.0,0.0,21.7,-9.4,0
2020,99.2,Will Magnay,NOP,11,1,72,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.0,37.5,185.7,-63,0.0,0.0,20.0,-17.1,0
